location,month,characteristic,monthly_mean,monthly_median,n_samples
st_louis,2012-02-01,Phosphorus,0.1235,0.1235,2
st_louis,2012-02-01,Specific conductance,754.0,754.0,1
st_louis,2012-02-01,Sulfate,34.3,34.3,1
st_louis,2012-04-01,Chloride,80.5,80.5,1
st_louis,2012-04-01,Phosphorus,0.22410666666666668,0.192,3
st_louis,2012-04-01,Specific conductance,959.0,959.0,1
st_louis,2012-04-01,Sulfate,24.8,24.8,1
st_louis,2012-05-01,Chloride,56.6,56.6,1
st_louis,2012-05-01,Phosphorus,0.1815,0.1815,2
st_louis,2012-05-01,Specific conductance,660.0,660.0,1
st_louis,2012-05-01,Sulfate,26.3,26.3,1
st_louis,2012-06-01,Phosphorus,0.55,0.55,1
st_louis,2012-06-01,Specific conductance,433.0,433.0,1
st_louis,2012-07-01,Chloride,20.1,20.1,1
st_louis,2012-07-01,Phosphorus,0.082,0.082,2
st_louis,2012-07-01,Specific conductance,810.0,810.0,1
st_louis,2012-07-01,Sulfate,102.0,102.0,1
st_louis,2012-08-01,Chloride,16.5,16.5,1
st_louis,2012-08-01,Phosphorus,0.12380000000000002,0.115,3
st_louis,2012-08-01,Specific conductance,742.0,742.0,1
st_louis,2012-08-01,Sulfate,70.6,70.6,1
st_louis,2012-09-01,Chloride,24.0,24.0,1
st_louis,2012-09-01,Phosphorus,0.17500000000000002,0.1915,4
st_louis,2012-09-01,Specific conductance,707.4,707.4,2
st_louis,2012-09-01,Sulfate,58.3,58.3,1
st_louis,2012-10-01,Chloride,21.9,21.9,1
st_louis,2012-10-01,Phosphorus,0.0675,0.0675,2
st_louis,2012-10-01,Specific conductance,747.0,747.0,1
st_louis,2012-10-01,Sulfate,55.6,55.6,1
st_louis,2012-11-01,Chloride,20.0,20.0,1
st_louis,2012-11-01,Phosphorus,0.093319,0.063,3
st_louis,2012-11-01,Specific conductance,702.0,702.0,1
st_louis,2012-11-01,Sulfate,59.1,59.1,1
st_louis,2013-01-01,Chloride,66.3,66.3,1
st_louis,2013-01-01,Phosphorus,0.16699999999999998,0.16699999999999998,2
st_louis,2013-01-01,Specific conductance,657.0,657.0,1
st_louis,2013-01-01,Sulfate,53.8,53.8,1
st_louis,2013-02-01,Chloride,53.4,53.4,1
st_louis,2013-02-01,Phosphorus,0.063,0.063,2
st_louis,2013-02-01,Specific conductance,722.0,722.0,1
st_louis,2013-02-01,Sulfate,69.9,69.9,1
st_louis,2013-04-01,Chloride,103.0,103.0,1
st_louis,2013-04-01,Phosphorus,0.126,0.126,2
st_louis,2013-04-01,Specific conductance,850.0,850.0,1
st_louis,2013-04-01,Sulfate,50.2,50.2,1
st_louis,2013-05-01,Chloride,43.2,43.2,1
st_louis,2013-05-01,Phosphorus,0.288,0.345,3
st_louis,2013-05-01,Specific conductance,436.55,436.55,2
st_louis,2013-05-01,Sulfate,14.7,14.7,1
st_louis,2013-06-01,Chloride,23.1,23.1,1
st_louis,2013-06-01,Phosphorus,0.5953333333333333,0.69,3
st_louis,2013-06-01,Specific conductance,382.5,382.5,2
st_louis,2013-06-01,Sulfate,19.4,19.4,1
st_louis,2013-07-01,Chloride,47.6,47.6,1
st_louis,2013-07-01,Phosphorus,0.1105,0.1105,2
st_louis,2013-07-01,Specific conductance,768.0,768.0,1
st_louis,2013-07-01,Sulfate,69.1,69.1,1
st_louis,2013-08-01,Phosphorus,0.2353,0.2353,2
st_louis,2013-08-01,Specific conductance,524.0,524.0,1
st_louis,2013-09-01,Chloride,51.2,51.2,1
st_louis,2013-09-01,Phosphorus,0.142,0.142,2
st_louis,2013-09-01,Specific conductance,837.0,837.0,1
st_louis,2013-09-01,Sulfate,35.1,35.1,1
st_louis,2013-10-01,Chloride,34.5,34.5,1
st_louis,2013-10-01,Phosphorus,0.058,0.058,2
st_louis,2013-10-01,Specific conductance,825.0,825.0,1
st_louis,2013-10-01,Sulfate,40.7,40.7,1
st_louis,2013-11-01,Chloride,42.2,42.2,1
st_louis,2013-11-01,Phosphorus,0.18003333333333335,0.186,3
st_louis,2013-11-01,Specific conductance,872.0,872.0,1
st_louis,2013-11-01,Sulfate,102.0,102.0,1
st_louis,2014-01-01,Chloride,206.0,206.0,1
st_louis,2014-01-01,Phosphorus,0.156,0.156,2
st_louis,2014-01-01,Specific conductance,1137.0,1137.0,1
st_louis,2014-01-01,Sulfate,39.4,39.4,1
st_louis,2014-02-01,Chloride,227.0,227.0,1
st_louis,2014-02-01,Phosphorus,0.361,0.361,2
st_louis,2014-02-01,Specific conductance,1034.0,1034.0,1
st_louis,2014-04-01,Chloride,97.3,97.3,1
st_louis,2014-04-01,Phosphorus,0.20049999999999998,0.20049999999999998,2
st_louis,2014-04-01,Specific conductance,701.0,701.0,1
st_louis,2014-04-01,Sulfate,40.6,40.6,1
st_louis,2014-05-01,Chloride,104.0,104.0,1
st_louis,2014-05-01,Phosphorus,0.5465,0.5465,2
st_louis,2014-05-01,Specific conductance,890.0,890.0,1
st_louis,2014-05-01,Sulfate,22.2,22.2,1
st_louis,2014-06-01,Phosphorus,0.83,0.83,1
st_louis,2014-06-01,Specific conductance,477.0,477.0,2
st_louis,2014-07-01,Chloride,72.5,72.5,2
st_louis,2014-07-01,Phosphorus,0.08124999999999999,0.0655,4
st_louis,2014-07-01,Specific conductance,859.0,859.0,2
st_louis,2014-07-01,Sulfate,38.25,38.25,2
st_louis,2014-08-01,Phosphorus,0.62,0.62,1
st_louis,2014-08-01,Specific conductance,719.0,719.0,2
st_louis,2014-09-01,Chloride,73.4,73.4,1
st_louis,2014-09-01,Phosphorus,0.446,0.254,3
st_louis,2014-09-01,Specific conductance,506.93333333333334,506.9,3
st_louis,2014-09-01,Sulfate,18.1,18.1,1
st_louis,2014-10-01,Chloride,86.6,86.6,1
st_louis,2014-10-01,Phosphorus,0.1791,0.143,3
st_louis,2014-10-01,Specific conductance,937.0,937.0,1
st_louis,2014-12-01,Chloride,86.2,86.2,1
st_louis,2014-12-01,Phosphorus,0.1035,0.1035,2
st_louis,2014-12-01,Specific conductance,870.0,870.0,1
st_louis,2014-12-01,Sulfate,34.0,34.0,1
st_louis,2015-01-01,Chloride,90.0,90.0,1
st_louis,2015-01-01,Phosphorus,0.0695,0.0695,2
st_louis,2015-01-01,Specific conductance,934.0,934.0,1
st_louis,2015-01-01,Sulfate,65.7,65.7,1
st_louis,2015-03-01,Chloride,118.0,118.0,2
st_louis,2015-03-01,Phosphorus,0.072,0.06999999999999999,4
st_louis,2015-03-01,Specific conductance,987.5,987.5,2
st_louis,2015-03-01,Sulfate,22.35,22.35,2
st_louis,2015-04-01,Phosphorus,0.4,0.4,1
st_louis,2015-05-01,Chloride,93.6,93.6,1
st_louis,2015-05-01,Phosphorus,0.11414285714285713,0.121,14
st_louis,2015-05-01,Specific conductance,662.7857142857143,642.0,42
st_louis,2015-05-01,Sulfate,55.0,55.0,1
st_louis,2015-06-01,Chloride,60.23333333333333,51.9,3
st_louis,2015-06-01,Phosphorus,0.26435294117647057,0.177,17
st_louis,2015-06-01,Specific conductance,553.6458333333334,582.5,48
st_louis,2015-06-01,Sulfate,43.300000000000004,41.9,3
st_louis,2015-07-01,Chloride,79.6,79.6,1
st_louis,2015-07-01,Phosphorus,0.29491666666666666,0.197,12
st_louis,2015-07-01,Specific conductance,561.8684210526316,517.0,38
st_louis,2015-07-01,Sulfate,44.8,44.8,1
st_louis,2015-08-01,Chloride,66.46666666666667,62.9,3
st_louis,2015-08-01,Phosphorus,0.3638111111111111,0.1975,18
st_louis,2015-08-01,Specific conductance,559.3181818181819,541.5,44
st_louis,2015-08-01,Sulfate,66.05,66.05,2
st_louis,2015-09-01,Chloride,66.55,66.55,2
st_louis,2015-09-01,Phosphorus,0.33016666666666666,0.3095,6
st_louis,2015-09-01,Specific conductance,693.0,693.0,2
st_louis,2015-09-01,Sulfate,42.4,42.4,2
st_louis,2015-10-01,Chloride,69.6,69.6,2
st_louis,2015-10-01,Phosphorus,0.09435714285714285,0.085,14
st_louis,2015-10-01,Specific conductance,608.175,579.0,40
st_louis,2015-10-01,Sulfate,71.8,71.8,2
st_louis,2015-11-01,Chloride,67.4,67.4,1
st_louis,2015-11-01,Phosphorus,0.127,0.127,2
st_louis,2015-11-01,Specific conductance,706.0,706.0,1
st_louis,2015-11-01,Sulfate,46.6,46.6,1
st_louis,2016-01-01,Chloride,74.2,74.2,1
st_louis,2016-01-01,Phosphorus,0.091,0.091,2
st_louis,2016-01-01,Specific conductance,816.0,816.0,1
st_louis,2016-01-01,Sulfate,58.9,58.9,1
st_louis,2016-02-01,Chloride,168.0,168.0,1
st_louis,2016-02-01,Phosphorus,0.0535,0.0535,2
st_louis,2016-02-01,Specific conductance,1120.0,1120.0,1
st_louis,2016-02-01,Sulfate,71.4,71.4,1
st_louis,2016-03-01,Chloride,83.9,83.9,1
st_louis,2016-03-01,Phosphorus,0.0575,0.0575,2
st_louis,2016-03-01,Specific conductance,871.0,871.0,1
st_louis,2016-03-01,Sulfate,77.9,77.9,1
st_louis,2016-04-01,Phosphorus,0.26157949999999996,0.26157949999999996,2
st_louis,2016-04-01,Specific conductance,608.3,608.3,1
st_louis,2016-05-01,Chloride,52.7,52.7,1
st_louis,2016-05-01,Phosphorus,0.128,0.128,2
st_louis,2016-05-01,Specific conductance,668.0,668.0,1
st_louis,2016-05-01,Sulfate,58.7,58.7,1
st_louis,2016-06-01,Chloride,58.0,58.0,1
st_louis,2016-06-01,Phosphorus,0.22966666666666669,0.162,3
st_louis,2016-06-01,Specific conductance,622.5,622.5,2
st_louis,2016-06-01,Sulfate,65.6,65.6,1
st_louis,2016-08-01,Chloride,15.9,15.9,1
st_louis,2016-08-01,Phosphorus,0.4322,0.2944,4
st_louis,2016-08-01,Specific conductance,404.95,404.95,2
st_louis,2016-08-01,Sulfate,7.79,7.79,1
st_louis,2016-09-01,Chloride,29.6,29.6,1
st_louis,2016-09-01,Phosphorus,0.246,0.246,2
st_louis,2016-09-01,Specific conductance,372.0,372.0,1
st_louis,2016-09-01,Sulfate,21.4,21.4,1
st_louis,2016-10-01,Chloride,122.0,122.0,1
st_louis,2016-10-01,Phosphorus,0.1835,0.1835,2
st_louis,2016-10-01,Specific conductance,518.0,518.0,1
st_louis,2016-10-01,Sulfate,88.0,88.0,1
st_louis,2016-11-01,Chloride,49.5,49.5,1
st_louis,2016-11-01,Phosphorus,0.12673333333333334,0.1102,3
st_louis,2016-11-01,Specific conductance,644.0,644.0,1
st_louis,2016-11-01,Sulfate,39.9,39.9,1
st_louis,2016-12-01,Chloride,136.5,133.0,10
st_louis,2016-12-01,Specific conductance,1035.893738489871,1116.8,1629
st_louis,2017-01-01,Chloride,2147.9363636363637,177.5,11
st_louis,2017-01-01,Phosphorus,0.0955,0.0955,2
st_louis,2017-01-01,Specific conductance,1402.7969013006887,985.9,2614
st_louis,2017-01-01,Sulfate,52.5,52.5,1
st_louis,2017-02-01,Chloride,172.64285714285714,177.5,7
st_louis,2017-02-01,Phosphorus,0.31,0.31,1
st_louis,2017-02-01,Specific conductance,1029.4741582491583,1092.6999999999998,2376
st_louis,2017-03-01,Chloride,93.98888888888888,94.0,9
st_louis,2017-03-01,Phosphorus,0.16015,0.1548,6
st_louis,2017-03-01,Specific conductance,520.1261641541039,233.1,2985
st_louis,2017-03-01,Sulfate,41.9,41.9,2
st_louis,2017-04-01,Phosphorus,1.2,1.2,1
st_louis,2017-04-01,Specific conductance,487.1166608816383,315.2,2881
st_louis,2017-05-01,Chloride,162.76,116.0,10
st_louis,2017-05-01,Phosphorus,0.227,0.227,2
st_louis,2017-05-01,Specific conductance,431.2184244791667,172.15,1536
st_louis,2017-05-01,Sulfate,38.2,38.2,1
st_louis,2017-06-01,Chloride,53.6,53.6,1
st_louis,2017-06-01,Phosphorus,0.19666666666666666,0.141,3
st_louis,2017-06-01,Specific conductance,671.0,671.0,2
st_louis,2017-06-01,Sulfate,59.3,59.3,1
st_louis,2017-08-01,Chloride,34.5,34.5,1
st_louis,2017-08-01,Phosphorus,0.30770000000000003,0.228,5
st_louis,2017-08-01,Specific conductance,513.8,513.8,2
st_louis,2017-08-01,Sulfate,45.5,45.5,1
st_louis,2017-09-01,Chloride,28.0,28.0,1
st_louis,2017-09-01,Phosphorus,0.106,0.106,2
st_louis,2017-09-01,Specific conductance,783.0,783.0,1
st_louis,2017-09-01,Sulfate,72.4,72.4,1
st_louis,2017-10-01,Chloride,40.0,40.0,1
st_louis,2017-10-01,Phosphorus,0.0965,0.0965,2
st_louis,2017-10-01,Specific conductance,700.0,700.0,1
st_louis,2017-10-01,Sulfate,56.6,56.6,1
st_louis,2017-11-01,Chloride,94.7,81.1,6
st_louis,2017-11-01,Phosphorus,0.12925566666666666,0.154,3
st_louis,2017-11-01,Specific conductance,659.4416258570029,784.5,1021
st_louis,2017-11-01,Sulfate,69.1,69.1,1
st_louis,2017-12-01,Chloride,97.875,104.5,8
st_louis,2017-12-01,Specific conductance,1076.2996311200536,656.8,2982
st_louis,2018-01-01,Chloride,464.35555555555555,90.7,9
st_louis,2018-01-01,Phosphorus,0.1025,0.1025,2
st_louis,2018-01-01,Specific conductance,2035.7513241702984,619.8,2983
st_louis,2018-01-01,Sulfate,60.6,60.6,1
st_louis,2018-02-01,Chloride,127.4909090909091,120.0,11
st_louis,2018-02-01,Phosphorus,0.36400000000000005,0.33,3
st_louis,2018-02-01,Specific conductance,818.6883756152972,155.3,2641
st_louis,2018-02-01,Sulfate,18.1,18.1,1
st_louis,2018-02-01,Total dissolved solids,455.0,455.0,1
st_louis,2018-03-01,Chloride,66.4,66.4,1
st_louis,2018-03-01,Phosphorus,0.159,0.159,2
st_louis,2018-03-01,Specific conductance,404.8784644913627,168.9,2605
st_louis,2018-03-01,Sulfate,43.7,43.7,1
st_louis,2018-04-01,Chloride,139.5,112.0,7
st_louis,2018-04-01,Phosphorus,0.371,0.371,1
st_louis,2018-04-01,Specific conductance,411.8809184481393,74.65,2526
st_louis,2018-05-01,Chloride,124.15555555555557,136.0,9
st_louis,2018-05-01,Phosphorus,0.088,0.088,2
st_louis,2018-05-01,Specific conductance,298.50289855072464,9.75,552
st_louis,2018-05-01,Sulfate,59.9,59.9,1
st_louis,2018-06-01,Chloride,34.7,34.7,1
st_louis,2018-06-01,Phosphorus,0.3773333333333333,0.384,3
st_louis,2018-06-01,Specific conductance,430.0,430.0,1
st_louis,2018-06-01,Sulfate,30.2,30.2,1
st_louis,2018-07-01,Chloride,51.0,51.0,1
st_louis,2018-07-01,Phosphorus,0.1045,0.1045,2
st_louis,2018-07-01,Specific conductance,634.0,634.0,1
st_louis,2018-07-01,Sulfate,42.1,42.1,1
st_louis,2018-08-01,Chloride,51.1,51.1,1
st_louis,2018-08-01,Phosphorus,0.17533333333333334,0.195,3
st_louis,2018-08-01,Specific conductance,731.9333333333334,761.05,6
st_louis,2018-08-01,Sulfate,34.4,34.4,1
st_louis,2018-08-01,Total dissolved solids,494.6,495.0,5
st_louis,2018-10-01,Chloride,52.8,52.8,1
st_louis,2018-10-01,Phosphorus,0.1075,0.1075,2
st_louis,2018-10-01,Specific conductance,870.0,870.0,1
st_louis,2018-10-01,Sulfate,87.2,87.2,1
st_louis,2018-11-01,Chloride,85.3,85.3,1
st_louis,2018-11-01,Phosphorus,0.086,0.086,2
st_louis,2018-11-01,Specific conductance,987.0,987.0,1
st_louis,2018-11-01,Sulfate,60.3,60.3,1
st_louis,2019-01-01,Chloride,359.0,359.0,1
st_louis,2019-01-01,Phosphorus,0.0785,0.0785,2
st_louis,2019-01-01,Specific conductance,1680.0,1680.0,1
st_louis,2019-01-01,Sulfate,39.2,39.2,1
st_louis,2019-02-01,Chloride,109.0,109.0,1
st_louis,2019-02-01,Phosphorus,0.101,0.101,2
st_louis,2019-02-01,Specific conductance,955.0,955.0,1
st_louis,2019-02-01,Sulfate,47.6,47.6,1
st_louis,2019-04-01,Chloride,28.5,28.5,1
st_louis,2019-04-01,Phosphorus,0.1525,0.1525,2
st_louis,2019-04-01,Specific conductance,772.0,772.0,1
st_louis,2019-04-01,Sulfate,68.3,68.3,1
st_louis,2019-05-01,Chloride,51.5,51.5,1
st_louis,2019-05-01,Phosphorus,0.376,0.376,2
st_louis,2019-05-01,Specific conductance,620.0,620.0,1
st_louis,2019-05-01,Sulfate,39.4,39.4,1
st_louis,2019-06-01,Chloride,47.0,47.0,1
st_louis,2019-06-01,Phosphorus,0.1875,0.1875,2
st_louis,2019-06-01,Specific conductance,608.0,608.0,1
st_louis,2019-06-01,Sulfate,44.3,44.3,1
st_louis,2019-07-01,Chloride,56.2,56.2,1
st_louis,2019-07-01,Phosphorus,0.17,0.17,2
st_louis,2019-07-01,Specific conductance,578.0,578.0,1
st_louis,2019-07-01,Sulfate,29.9,29.9,1
st_louis,2019-09-01,Chloride,42.4,42.4,1
st_louis,2019-09-01,Phosphorus,0.1775,0.1775,2
st_louis,2019-09-01,Specific conductance,547.0,547.0,1
st_louis,2019-09-01,Sulfate,33.2,33.2,1
st_louis,2019-10-01,Chloride,43.6,43.6,1
st_louis,2019-10-01,Phosphorus,0.0915,0.0915,2
st_louis,2019-10-01,Specific conductance,791.0,791.0,1
st_louis,2019-10-01,Sulfate,63.3,63.3,1
st_louis,2019-11-01,Chloride,141.0,141.0,1
st_louis,2019-11-01,Phosphorus,0.0955,0.0955,2
st_louis,2019-11-01,Specific conductance,1099.0,1099.0,1
st_louis,2019-11-01,Sulfate,56.2,56.2,1
st_louis,2020-01-01,Chloride,89.0,89.0,1
st_louis,2020-01-01,Phosphorus,0.096,0.096,2
st_louis,2020-01-01,Specific conductance,900.0,900.0,1
st_louis,2020-01-01,Sulfate,46.4,46.4,1
st_louis,2020-03-01,Chloride,84.9,84.9,1
st_louis,2020-03-01,Phosphorus,0.278,0.278,2
st_louis,2020-03-01,Specific conductance,681.0,681.0,1
st_louis,2020-03-01,Sulfate,31.4,31.4,1
st_louis,2020-07-01,Chloride,72.43333333333334,67.3,3
st_louis,2020-07-01,Phosphorus,0.15916666666666665,0.16999999999999998,6
st_louis,2020-07-01,Sulfate,75.3,74.3,3
st_louis,2020-09-01,Chloride,60.666666666666664,60.2,3
st_louis,2020-09-01,Phosphorus,0.15933333333333333,0.1665,6
st_louis,2020-09-01,Sulfate,77.89999999999999,87.7,3
st_louis,2020-10-01,Chloride,84.03333333333335,90.4,3
st_louis,2020-10-01,Phosphorus,0.26716666666666666,0.3095,6
st_louis,2020-10-01,Sulfate,102.76666666666667,88.3,3
st_louis,2020-12-01,Chloride,58.8,58.8,1
st_louis,2020-12-01,Phosphorus,0.0935,0.0935,2
st_louis,2020-12-01,Specific conductance,786.0,786.0,1
st_louis,2020-12-01,Sulfate,47.0,47.0,1
toledo,2012-05-01,Chloride,46.1,32.6,6
toledo,2012-05-01,Phosphorus,0.10266666666666667,0.1435,6
toledo,2012-05-01,Specific conductance,394.65,394.65,2
toledo,2012-05-01,Sulfate,13.466666666666667,11.45,6
toledo,2012-05-01,Total dissolved solids,360.0,402.0,6
toledo,2012-06-01,Chloride,68.08333333333333,64.25,6
toledo,2012-06-01,Phosphorus,0.06683333333333334,0.07150000000000001,6
toledo,2012-06-01,Specific conductance,454.1666666666667,457.75,6
toledo,2012-06-01,Sulfate,61.879999999999995,64.6,5
toledo,2012-06-01,Total dissolved solids,336.6666666666667,309.0,6
toledo,2012-07-01,Chloride,70.62,71.9,5
toledo,2012-07-01,Phosphorus,0.10525,0.11,4
toledo,2012-07-01,Specific conductance,550.9333333333333,547.0,9
toledo,2012-07-01,Sulfate,53.379999999999995,57.4,5
toledo,2012-07-01,Total dissolved solids,341.2,356.0,5
toledo,2012-08-01,Chloride,91.2,79.1,7
toledo,2012-08-01,Phosphorus,0.12971428571428573,0.104,7
toledo,2012-08-01,Specific conductance,668.5999999999999,677.0,9
toledo,2012-08-01,Sulfate,138.9,97.4,7
toledo,2012-08-01,Total dissolved solids,494.0,390.0,7
toledo,2012-09-01,Chloride,67.475,68.15,4
toledo,2012-09-01,Phosphorus,0.0435,0.0435,4
toledo,2012-09-01,Specific conductance,504.9555555555556,520.3,9
toledo,2012-09-01,Sulfate,44.675000000000004,43.95,4
toledo,2012-09-01,Total dissolved solids,298.5,299.0,4
toledo,2012-09-01,pH,8.25,8.25,2
toledo,2012-10-01,Chloride,200.0,200.0,1
toledo,2012-10-01,Phosphorus,0.055,0.055,1
toledo,2012-10-01,Sulfate,158.0,158.0,1
toledo,2012-10-01,Total dissolved solids,812.0,812.0,1
toledo,2012-11-01,Chloride,156.0,156.0,1
toledo,2012-11-01,Phosphorus,0.095,0.095,1
toledo,2012-11-01,Sulfate,180.0,180.0,1
toledo,2012-11-01,Total dissolved solids,788.0,788.0,1
toledo,2013-07-01,Chloride,42.0,42.0,1
toledo,2013-07-01,Phosphorus,0.06,0.06,1
toledo,2013-07-01,Specific conductance,486.25,486.25,2
toledo,2013-07-01,Sulfate,64.3,64.3,1
toledo,2013-07-01,Total dissolved solids,334.0,334.0,1
toledo,2013-11-01,Chloride,119.0,119.0,1
toledo,2013-11-01,Phosphorus,0.392,0.392,1
toledo,2013-11-01,Specific conductance,863.0,864.0,3
toledo,2013-11-01,Total dissolved solids,560.0,560.0,1
toledo,2014-09-01,Chloride,241.0,241.0,1
toledo,2014-09-01,Phosphorus,0.027,0.027,1
toledo,2014-09-01,Specific conductance,1503.0,1503.0,2
toledo,2014-09-01,Sulfate,147.0,147.0,1
toledo,2014-09-01,Total dissolved solids,848.0,848.0,1
toledo,2014-10-01,Chloride,212.0,212.0,1
toledo,2014-10-01,Phosphorus,0.037,0.037,1
toledo,2014-10-01,Specific conductance,1436.5,1436.5,2
toledo,2014-10-01,Sulfate,126.0,126.0,1
toledo,2014-10-01,Total dissolved solids,826.0,826.0,1
toledo,2014-11-01,Chloride,123.0,123.0,1
toledo,2014-11-01,Phosphorus,0.156,0.156,1
toledo,2014-11-01,Specific conductance,1002.0,1002.0,2
toledo,2014-11-01,Sulfate,64.9,64.9,1
toledo,2014-11-01,Total dissolved solids,580.0,580.0,1
toledo,2014-12-01,Chloride,207.0,207.0,1
toledo,2014-12-01,Phosphorus,0.012,0.012,1
toledo,2014-12-01,Specific conductance,1369.0,1369.0,2
toledo,2014-12-01,Sulfate,134.0,134.0,1
toledo,2014-12-01,Total dissolved solids,784.0,784.0,1
toledo,2015-01-01,Chloride,356.0,356.0,1
toledo,2015-01-01,Phosphorus,0.076,0.076,1
toledo,2015-01-01,Specific conductance,1700.0,1700.0,2
toledo,2015-01-01,Sulfate,81.5,81.5,1
toledo,2015-01-01,Total dissolved solids,906.0,906.0,1
toledo,2015-03-01,Chloride,247.5,247.5,2
toledo,2015-03-01,Phosphorus,0.082,0.082,2
toledo,2015-03-01,Specific conductance,1182.0,1180.5,4
toledo,2015-03-01,Sulfate,59.900000000000006,59.900000000000006,2
toledo,2015-03-01,Total dissolved solids,656.0,656.0,2
toledo,2015-04-01,Chloride,157.5,157.5,2
toledo,2015-04-01,Phosphorus,0.0963,0.0475,10
toledo,2015-04-01,Specific conductance,1089.25,1089.0,4
toledo,2015-04-01,Sulfate,72.2,72.2,2
toledo,2015-04-01,Total dissolved solids,640.0,640.0,2
toledo,2015-05-01,Chloride,158.5,158.5,2
toledo,2015-05-01,Phosphorus,0.0772,0.099,5
toledo,2015-05-01,Specific conductance,1072.75,1073.5,4
toledo,2015-05-01,Sulfate,57.7,57.7,2
toledo,2015-05-01,Total dissolved solids,629.0,629.0,2
toledo,2015-06-01,Chloride,95.65,95.65,2
toledo,2015-06-01,Phosphorus,0.24224,0.196,25
toledo,2015-06-01,Specific conductance,687.75,686.0,4
toledo,2015-06-01,Sulfate,33.5,33.5,2
toledo,2015-06-01,Total dissolved solids,413.0,413.0,2
toledo,2015-07-01,Chloride,138.0,138.0,2
toledo,2015-07-01,Phosphorus,0.15855555555555556,0.129,9
toledo,2015-07-01,Specific conductance,967.5,968.0,4
toledo,2015-07-01,Sulfate,59.9,59.9,2
toledo,2015-07-01,Total dissolved solids,564.0,564.0,2
toledo,2015-08-01,Chloride,134.5,134.5,2
toledo,2015-08-01,Phosphorus,0.11066666666666666,0.1,9
toledo,2015-08-01,Specific conductance,991.75,990.0,4
toledo,2015-08-01,Sulfate,64.3,64.3,2
toledo,2015-08-01,Total dissolved solids,599.0,599.0,2
toledo,2015-09-01,Chloride,208.0,208.0,2
toledo,2015-09-01,Phosphorus,0.1165,0.0985,10
toledo,2015-09-01,Specific conductance,1265.25,1265.5,4
toledo,2015-09-01,Sulfate,102.35,102.35,2
toledo,2015-09-01,Total dissolved solids,735.0,735.0,2
toledo,2015-10-01,Chloride,85.7,85.7,2
toledo,2015-10-01,Phosphorus,0.10766666666666667,0.09,12
toledo,2015-10-01,Specific conductance,662.25,662.0,4
toledo,2015-10-01,Sulfate,76.45,76.45,2
toledo,2015-10-01,Total dissolved solids,415.0,415.0,2
toledo,2015-11-01,Phosphorus,0.0774,0.066,5
toledo,2015-11-01,Specific conductance,1055.5,1055.5,2
toledo,2015-12-01,Chloride,155.0,155.0,2
toledo,2015-12-01,Phosphorus,0.0925,0.0375,10
